index_row_id,p202_audit_row_id,row_source,row_role,sample_id,observation_id,source,session_id,frame_index,raw_segmentation_color_left_path,raw_segmentation_greyscale_left_path,raw_segmentation_color_right_path,raw_segmentation_greyscale_right_path,raw_rgb_left_path,raw_depth_left_path,canonical_label,tracklet_id,physical_key,join_status,join_method,join_reason,raw_evidence_paths_existing,raw_evidence_paths_total
p203_00183,p202_00183,p199,observation,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_000007_001,obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_000007_001,cross_day,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2,7,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/depth_left/000007.png",barrier,trk_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_001,2022-06-15__Aisle_CW_Run_2::000007::barrier_001,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00184,p202_00184,p199,observation,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_000007_009,obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_000007_009,cross_day,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2,7,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/depth_left/000007.png",warehouse rack,trk_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_009,2022-06-23__Aisle_CW_Run_2::000007::warehouse_rack_009,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00185,p202_00185,p199,observation,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_000007_003,obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_000007_003,cross_day,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2,7,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/depth_left/000007.png",barrier,trk_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_003,2022-06-23__Aisle_CW_Run_2::000007::barrier_003,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00186,p202_00186,p199,observation,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_000007_003,obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_000007_003,cross_day,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2,7,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/depth_left/000007.png",forklift,trk_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_003,2022-06-15__Aisle_CW_Run_2::000007::forklift_003,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00187,p202_00187,p199,observation,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_000007_006,obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_000007_006,cross_day,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2,7,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/depth_left/000007.png",forklift,trk_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_006,2022-06-23__Aisle_CW_Run_2::000007::forklift_006,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00188,p202_00188,p199,observation,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1_000007_009,obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1_000007_009,cross_day,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1,7,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/depth_left/000007.png",work table,trk_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1_009,2022-06-23__Aisle_CW_Run_1::000007::work_table_009,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00189,p202_00189,p199,observation,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007_007,obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007_007,cross_day,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1,7,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/depth_left/000007.png",work table,trk_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_007,2022-06-15__Aisle_CW_Run_1::000007::work_table_007,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00190,p202_00190,p199,observation,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_000007_002,obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_000007_002,cross_day,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2,7,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/depth_left/000007.png",work table,trk_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_002,2022-06-23__Aisle_CW_Run_2::000007::work_table_002,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00191,p202_00191,p199,observation,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_000007_004,obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_000007_004,cross_day,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2,7,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/depth_left/000007.png",barrier,trk_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_004,2022-06-15__Aisle_CW_Run_2::000007::barrier_004,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00192,p202_00192,p199,observation,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_000007_002,obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_000007_002,cross_day,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2,7,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/depth_left/000007.png",forklift,trk_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_002,2022-06-15__Aisle_CW_Run_2::000007::forklift_002,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00193,p202_00193,p199,observation,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_000007_007,obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_000007_007,cross_day,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2,7,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/depth_left/000007.png",forklift,trk_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_007,2022-06-23__Aisle_CW_Run_2::000007::fork_007,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00194,p202_00194,p199,observation,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1_000007_006,obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1_000007_006,cross_day,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1,7,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/depth_left/000007.png",forklift,trk_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1_006,2022-06-23__Aisle_CW_Run_1::000007::forklift_006,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00195,p202_00195,p199,observation,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007_002,obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007_002,cross_day,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1,7,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/depth_left/000007.png",forklift,trk_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_002,2022-06-15__Aisle_CW_Run_1::000007::forklift_002,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00196,p202_00196,p199,observation,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_000007_007,obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_000007_007,cross_day,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2,7,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/depth_left/000007.png",work table,trk_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_007,2022-06-15__Aisle_CW_Run_2::000007::work_table_007,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00197,p202_00197,p199,observation,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_000007_005,obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_000007_005,cross_day,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2,7,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/depth_left/000007.png",forklift,trk_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_005,2022-06-23__Aisle_CW_Run_2::000007::forklift_005,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00198,p202_00198,p199,observation,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_000007_001,obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_000007_001,cross_day,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2,7,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/depth_left/000007.png",barrier,trk_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_001,2022-06-23__Aisle_CW_Run_2::000007::barrier_001,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00199,p202_00199,p199,observation,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1_000007_004,obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1_000007_004,cross_day,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1,7,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/depth_left/000007.png",warehouse rack,trk_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1_004,2022-06-23__Aisle_CW_Run_1::000007::warehouse_rack_004,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00200,p202_00200,p199,observation,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_000007_004,obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_000007_004,cross_day,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2,7,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2/Aisle_CW_Run_2/depth_left/000007.png",warehouse rack,trk_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_004,2022-06-23__Aisle_CW_Run_2::000007::warehouse_rack_004,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
p203_00201,p202_00201,p199,observation,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007_006,obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007_006,cross_day,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1,7,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_1/Aisle_CW_Run_1/depth_left/000007.png",warehouse rack,trk_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_006,2022-06-15__Aisle_CW_Run_1::000007::warehouse_rack_006,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,6,6
