audit_row_id,row_source,row_role,sample_id,observation_id,source,session_id,frame_id,frame_index,observation_index_path,manifest_path,observation_index_exists,observation_found,manifest_exists,manifest_instance_found,date_dir,route,join_status,join_method,join_reason,raw_segmentation_color_left_path,raw_segmentation_greyscale_left_path,raw_segmentation_color_right_path,raw_segmentation_greyscale_right_path,raw_rgb_left_path,raw_depth_left_path,raw_evidence_paths_existing,raw_evidence_paths_total,source_semantic_path,canonical_label,resolved_label,tracklet_id,physical_key
p202_00152,p199,observation,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_003,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_003,hallway,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007,7,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW/observation_output/observations_index.json,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW/frontend_output/all_instances_manifest.json,1,1,1,1,"Jun. 23, 2022",Hallway_Straight_CW,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW/Hallway_Straight_CW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW/Hallway_Straight_CW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW/Hallway_Straight_CW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW/Hallway_Straight_CW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW/Hallway_Straight_CW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW/Hallway_Straight_CW/depth_left/000007.png",6,6,,forklift,forklift,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_003,2022-06-23__Hallway_Straight_CW::000007::forklift_003
p202_00153,p199,observation,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_000007_002,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_000007_002,hallway,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_000007,7,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW/observation_output/observations_index.json,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW/frontend_output/all_instances_manifest.json,1,1,1,1,"Oct. 12, 2022",Hallway_Straight_CCW,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/depth_left/000007.png",6,6,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CCW.zip::Hallway_Straight_CCW/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CCW.zip::Hallway_Straight_CCW/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CCW.zip::Hallway_Straight_CCW/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CCW.zip::Hallway_Straight_CCW/segmentation_greyscale_right/000007.png",work table,work table,trk_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_002,2022-10-12__Hallway_Straight_CCW::000007::work_table_002
p202_00154,p199,observation,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW_000007_001,obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW_000007_001,hallway,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW_000007,7,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW/observation_output/observations_index.json,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW/frontend_output/all_instances_manifest.json,1,1,1,1,"Jun. 15, 2022",Hallway_Full_CCW,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW/Hallway_Full_CCW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW/Hallway_Full_CCW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW/Hallway_Full_CCW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW/Hallway_Full_CCW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW/Hallway_Full_CCW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW/Hallway_Full_CCW/depth_left/000007.png",6,6,,barrier,barrier,trk_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW_001,2022-06-15__Hallway_Full_CCW::000007::barrier_001
p202_00155,p199,observation,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW_000001_001,obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW_000001_001,hallway,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW_000001,1,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW/observation_output/observations_index.json,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW/frontend_output/all_instances_manifest.json,1,1,1,1,"Jun. 15, 2022",Hallway_Straight_CCW,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_color_left/000001.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_greyscale_left/000001.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_color_right/000001.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_greyscale_right/000001.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/image_left/000001.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/depth_left/000001.png",6,6,,forklift,forklift,trk_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW_001,2022-06-15__Hallway_Straight_CCW::000001::forklift_001
p202_00156,p199,observation,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007_001,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007_001,hallway,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007,7,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW/observation_output/observations_index.json,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW/frontend_output/all_instances_manifest.json,1,1,1,1,"Jun. 23, 2022",Hallway_Straight_CCW,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/depth_left/000007.png",6,6,,barrier,barrier,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_001,2022-06-23__Hallway_Straight_CCW::000007::barrier_001
p202_00157,p199,observation,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_004,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_004,hallway,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007,7,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/observation_output/observations_index.json,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/frontend_output/all_instances_manifest.json,1,1,1,1,"Jun. 23, 2022",Hallway_Full_CW,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/depth_left/000007.png",6,6,,forklift,forklift,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_004,2022-06-23__Hallway_Full_CW::000007::forklift_004
p202_00158,p199,observation,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_004,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_004,hallway,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007,7,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/observation_output/observations_index.json,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/frontend_output/all_instances_manifest.json,1,1,1,1,"Oct. 12, 2022",Hallway_Full_CW_Run_2,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/image_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/depth_left/000007.png",6,6,,forklift,forklift,trk_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_004,2022-10-12__Hallway_Full_CW_Run_2::000007::forklift_004
p202_00159,p199,observation,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_001,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_001,hallway,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007,7,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/observation_output/observations_index.json,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/frontend_output/all_instances_manifest.json,1,1,1,1,"Jun. 23, 2022",Hallway_Full_CW,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW/Hallway_Full_CW/depth_left/000007.png",6,6,,barrier,barrier,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_001,2022-06-23__Hallway_Full_CW::000007::barrier_001
p202_00160,p199,observation,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_001,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_001,hallway,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007,7,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/observation_output/observations_index.json,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/frontend_output/all_instances_manifest.json,1,1,1,1,"Oct. 12, 2022",Hallway_Full_CW_Run_2,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/image_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2/Hallway_Full_CW_Run_2/depth_left/000007.png",6,6,,barrier,barrier,trk_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_001,2022-10-12__Hallway_Full_CW_Run_2::000007::barrier_001
p202_00161,p199,observation,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW_000007_005,obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW_000007_005,hallway,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW_000007,7,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW/observation_output/observations_index.json,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW/frontend_output/all_instances_manifest.json,1,1,1,1,"Jun. 15, 2022",Hallway_Full_CW,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CW/Hallway_Full_CW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CW/Hallway_Full_CW/depth_left/000007.png",6,6,,forklift,forklift,trk_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW_005,2022-06-15__Hallway_Full_CW::000007::forklift_005
p202_00162,p199,observation,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007_007,obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007_007,hallway,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007,7,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW/observation_output/observations_index.json,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW/frontend_output/all_instances_manifest.json,1,1,1,1,"Jun. 23, 2022",Hallway_Straight_CCW,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CCW/Hallway_Straight_CCW/depth_left/000007.png",6,6,,forklift,forklift,trk_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_007,2022-06-23__Hallway_Straight_CCW::000007::forklift_007
p202_00163,p199,observation,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW_000007_006,obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW_000007_006,hallway,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW_000007,7,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW/observation_output/observations_index.json,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW/frontend_output/all_instances_manifest.json,1,1,1,1,"Jun. 15, 2022",Hallway_Full_CW,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CW/Hallway_Full_CW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CW/Hallway_Full_CW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CW/Hallway_Full_CW/depth_left/000007.png",6,6,,work table,work table,trk_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW_006,2022-06-15__Hallway_Full_CW::000007::work_table_006
p202_00164,p199,observation,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_000007_006,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_000007_006,hallway,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_000007,7,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW/observation_output/observations_index.json,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW/frontend_output/all_instances_manifest.json,1,1,1,1,"Oct. 12, 2022",Hallway_Straight_CW,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CW/Hallway_Straight_CW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CW/Hallway_Straight_CW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CW/Hallway_Straight_CW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CW/Hallway_Straight_CW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CW/Hallway_Straight_CW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CW/Hallway_Straight_CW/depth_left/000007.png",6,6,,forklift,forklift,trk_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_006,2022-10-12__Hallway_Straight_CW::000007::forklift_006
p202_00165,p199,observation,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW_000007_005,obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW_000007_005,hallway,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW_000007,7,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW/observation_output/observations_index.json,outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW/frontend_output/all_instances_manifest.json,1,1,1,1,"Jun. 15, 2022",Hallway_Full_CCW,exact,observation_id_or_session_index_plus_torwic_session_date_route_frame,session_date_route_frame_found_left_color_greyscale_rgb_depth,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW/Hallway_Full_CCW/segmentation_color_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW/Hallway_Full_CCW/segmentation_greyscale_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW/Hallway_Full_CCW/segmentation_color_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW/Hallway_Full_CCW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW/Hallway_Full_CCW/image_left/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW/Hallway_Full_CCW/depth_left/000007.png",6,6,,forklift,forklift,trk_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW_005,2022-06-15__Hallway_Full_CCW::000007::fork_005
