sample_id,source,split,cluster_id,target_admit,canonical_label,resolved_label,observation_id,session_id,frame_id,frame_index,tracklet_id,physical_key,join_distance,dedup_status,label_source,session_count,frame_count,support_count,dynamic_ratio,label_purity,mean_center_x,mean_center_y,mean_size_x,mean_size_y,is_forklift_like,is_infrastructure_like,cluster_session_count,cluster_frame_count,cluster_support_count,cluster_dynamic_ratio,cluster_label_purity,semantic_gate_score,mask_area_px,bbox_width,bbox_height,observation_index_path
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_005,hallway,test,cluster_0002,0,forklift,forklift,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_005,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_005,2022-10-12__Hallway_Full_CW_Run_2::000007::forklift_005,0.228493,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,3274.0,1.0,0.42948341369628906,50.62583995113012,367.7208307880269,117.0,37.0,1,0,8.0,109.0,109.0,0.944954128440367,0.944954128440367,0.42948341369628906,3274.0,117.0,37.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_006,hallway,test,cluster_0004,0,warehouse rack,warehouse rack,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_006,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_006,2022-10-12__Hallway_Full_CW_Run_2::000007::warehouse_rack_006,0.059814,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,7584.0,0.0,0.31414633989334106,643.7911392405064,343.1127373417722,112.0,78.0,0,1,5.0,39.0,39.0,0.0,0.5897435897435898,0.31414633989334106,7584.0,112.0,78.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_007,hallway,test,cluster_0005,1,warehouse rack,warehouse rack,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_007,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_007,2022-10-12__Hallway_Full_CW_Run_2::000007::warehouse_rack_007,0.206678,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,20236.0,0.0,0.2761519253253937,954.8845127495553,346.82486657442183,265.0,89.0,0,1,5.0,52.0,52.0,0.0,0.8461538461538461,0.2761519253253937,20236.0,265.0,89.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_008,hallway,test,cluster_0005,1,warehouse rack,warehouse rack,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_008,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_008,2022-10-12__Hallway_Full_CW_Run_2::000007::warehouse_rack_008,0.116973,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,34920.0,0.0,0.3062158524990082,921.4951030927836,332.3630011454754,355.0,118.0,0,1,5.0,52.0,52.0,0.0,0.8461538461538461,0.3062158524990082,34920.0,355.0,118.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_000007_001,hallway,test,cluster_0009,1,work table,work table,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_000007_001,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_001,2022-10-12__Hallway_Straight_CCW::000007::work_table_001,0.103406,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,12995.0,0.0,0.28784236311912537,862.0040015390534,287.3488264717199,246.0,144.0,0,1,3.0,34.0,34.0,0.0,0.9411764705882353,0.28784236311912537,12995.0,246.0,144.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_000007_002,hallway,test,cluster_0009,1,work table,work table,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_000007_002,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_002,2022-10-12__Hallway_Straight_CCW::000007::work_table_002,0.288613,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,1407.0,0.0,0.34145042300224304,870.1030561478323,348.2871357498223,179.0,95.0,0,1,3.0,34.0,34.0,0.0,0.9411764705882353,0.34145042300224304,1407.0,179.0,95.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_000007_003,hallway,test,cluster_0003,0,forklift,forklift,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_000007_003,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_003,2022-10-12__Hallway_Straight_CCW::000007::forklift_003,0.49975,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,11170.0,1.0,0.26272132992744446,1093.9852282900627,312.66687555953445,146.0,186.0,1,0,4.0,38.0,38.0,0.9736842105263158,0.9736842105263158,0.26272132992744446,11170.0,146.0,186.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_000007_004,hallway,test,cluster_0015,1,barrier,barrier,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_000007_004,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_004,2022-10-12__Hallway_Straight_CCW::000007::barrier_004,0.092769,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,3152.0,0.0,0.2931973338127136,592.4441624365483,379.18369289340103,217.0,23.0,0,1,2.0,16.0,16.0,0.0,1.0,0.2931973338127136,3152.0,217.0,23.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_000007_005,hallway,test,cluster_0016,0,forklift,forklift,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_000007_005,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_005,2022-10-12__Hallway_Straight_CCW::000007::forklift_005,0.001568,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,25425.0,1.0,0.2550961673259735,849.5268829891838,244.63736479842674,245.0,266.0,1,0,1.0,7.0,7.0,1.0,1.0,0.2550961673259735,25425.0,245.0,266.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_000007_001,hallway,test,cluster_0009,1,work table,work table,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_000007_001,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_001,2022-10-12__Hallway_Straight_CW::000007::work_table_001,0.156413,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,14865.0,0.0,0.39145374298095703,903.8362596703666,292.94947864110327,254.0,155.0,0,1,3.0,34.0,34.0,0.0,0.9411764705882353,0.39145374298095703,14865.0,254.0,155.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_000007_002,hallway,test,cluster_0009,1,work table,work table,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_000007_002,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_002,2022-10-12__Hallway_Straight_CW::000007::work_table_002,0.196976,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,21097.0,0.0,0.2657148540019989,869.997298194056,302.6202777646111,332.0,145.0,0,1,3.0,34.0,34.0,0.0,0.9411764705882353,0.2657148540019989,21097.0,332.0,145.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_000007_003,hallway,test,cluster_0003,0,forklift,forklift,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_000007_003,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_003,2022-10-12__Hallway_Straight_CW::000007::forklift_003,0.641149,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,34142.0,1.0,0.2536122500896454,871.1300451057349,265.59451701716364,331.0,269.0,1,0,4.0,38.0,38.0,0.9736842105263158,0.9736842105263158,0.2536122500896454,34142.0,331.0,269.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_000007_004,hallway,test,cluster_0001,1,barrier,barrier,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_000007_004,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_004,2022-10-12__Hallway_Straight_CW::000007::barrier_004,0.875586,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,8482.0,0.0,0.2609637379646301,465.712214100448,346.16847441641124,112.0,85.0,0,1,9.0,61.0,61.0,0.0,1.0,0.2609637379646301,8482.0,112.0,85.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_000007_005,hallway,test,cluster_0003,0,forklift,forklift,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_000007_005,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_005,2022-10-12__Hallway_Straight_CW::000007::forklift_005,0.482612,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,26460.0,1.0,0.30819588899612427,892.6310657596372,251.04754346182918,252.0,269.0,1,0,4.0,38.0,38.0,0.9736842105263158,0.9736842105263158,0.30819588899612427,26460.0,252.0,269.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW/observation_output/observations_index.json
hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_000007_006,hallway,test,cluster_0003,0,forklift,forklift,obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_000007_006,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_000007,7,trk_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_006,2022-10-12__Hallway_Straight_CW::000007::forklift_006,0.403257,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,20174.0,1.0,0.2715004086494446,890.8323584812134,278.557945870923,253.0,236.0,1,0,4.0,38.0,38.0,0.9736842105263158,0.9736842105263158,0.2715004086494446,20174.0,253.0,236.0,outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW/observation_output/observations_index.json
same_day:obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_000007_001,same_day,train,cluster_0002,1,barrier,barrier,obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_000007_001,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_000007,7,trk_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_001,2022-06-15__Aisle_CCW_Run_1::000007::barrier_001,0.354801,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,55117.0,0.0,0.4365103840827942,1112.478110201934,541.3134241704012,283.0,224.0,0,1,4.0,32.0,32.0,0.0,1.0,0.4365103840827942,55117.0,283.0,224.0,outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1/observation_output/observations_index.json
same_day:obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_000007_002,same_day,train,cluster_0001,1,barrier,barrier,obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_000007_002,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_000007,7,trk_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_002,2022-06-15__Aisle_CCW_Run_1::000007::barrier_002,0.278056,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,17326.0,0.0,0.3116459846496582,211.84843587671708,465.1345376890223,165.0,116.0,0,1,4.0,32.0,32.0,0.0,1.0,0.3116459846496582,17326.0,165.0,116.0,outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1/observation_output/observations_index.json
same_day:obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_000007_003,same_day,train,cluster_0008,0,work table,work table,obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_000007_003,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_000007,7,trk_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_003,2022-06-15__Aisle_CCW_Run_1::000007::work_table_003,0.001003,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,1750.0,0.0,0.46838027238845825,81.61028571428571,348.8457142857143,46.0,43.0,0,1,1.0,8.0,8.0,0.0,1.0,0.46838027238845825,1750.0,46.0,43.0,outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1/observation_output/observations_index.json
same_day:obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_000007_004,same_day,train,cluster_0003,1,barrier,barrier,obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_000007_004,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_000007,7,trk_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_004,2022-06-15__Aisle_CCW_Run_1::000007::barrier_004,0.123963,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,17569.0,0.0,0.2898535132408142,1152.0889635152826,346.53178894643975,258.0,81.0,0,1,3.0,24.0,24.0,0.0,1.0,0.2898535132408142,17569.0,258.0,81.0,outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1/observation_output/observations_index.json
same_day:obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_000007_005,same_day,train,cluster_0007,0,forklift,forklift,obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_000007_005,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_000007,7,trk_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_005,2022-06-15__Aisle_CCW_Run_1::000007::forklift_005,0.106286,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,152173.0,1.0,0.37902066111564636,583.0163300979806,325.46453050146874,865.0,342.0,1,0,3.0,12.0,12.0,1.0,1.0,0.37902066111564636,152173.0,865.0,342.0,outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1/observation_output/observations_index.json
same_day:obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007_001,same_day,train,cluster_0001,1,barrier,barrier,obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007_001,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007,7,trk_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_001,2022-06-15__Aisle_CCW_Run_2::000007::barrier_001,0.085086,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,14835.0,0.0,0.384574294090271,315.8898550724638,456.6719919110212,148.0,111.0,0,1,4.0,32.0,32.0,0.0,1.0,0.384574294090271,14835.0,148.0,111.0,outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2/observation_output/observations_index.json
same_day:obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007_002,same_day,train,cluster_0002,1,barrier,barrier,obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007_002,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007,7,trk_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_002,2022-06-15__Aisle_CCW_Run_2::000007::barrier_002,0.103866,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,35174.0,0.0,0.32388046383857727,1189.897282083357,531.496446238699,187.0,207.0,0,1,4.0,32.0,32.0,0.0,1.0,0.32388046383857727,35174.0,187.0,207.0,outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2/observation_output/observations_index.json
same_day:obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007_003,same_day,train,cluster_0003,1,barrier,barrier,obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007_003,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007,7,trk_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_003,2022-06-15__Aisle_CCW_Run_2::000007::barrier_003,0.049713,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,14682.0,0.0,0.309286504983902,1175.6404440811878,346.34273259773875,210.0,81.0,0,1,3.0,24.0,24.0,0.0,1.0,0.309286504983902,14682.0,210.0,81.0,outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2/observation_output/observations_index.json
same_day:obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007_004,same_day,train,cluster_0005,1,work table,work table,obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007_004,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007,7,trk_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_004,2022-06-15__Aisle_CCW_Run_2::000007::work_table_004,0.059035,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,1494.0,0.0,0.4447110593318939,276.8982597054886,337.4524765729585,71.0,25.0,0,1,3.0,34.0,34.0,0.0,0.9117647058823529,0.4447110593318939,1494.0,71.0,25.0,outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2/observation_output/observations_index.json
same_day:obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007_005,same_day,train,cluster_0004,0,forklift,forklift,obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007_005,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007,7,trk_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_005,2022-06-15__Aisle_CCW_Run_2::000007::forklift_005,0.119866,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,9009.0,1.0,0.3276838958263397,38.50671550671551,289.9254079254079,92.0,147.0,1,0,3.0,37.0,37.0,0.9459459459459459,0.9459459459459459,0.3276838958263397,9009.0,92.0,147.0,outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2/observation_output/observations_index.json
same_day:obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007_006,same_day,train,cluster_0007,0,forklift,forklift,obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007_006,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007,7,trk_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_006,2022-06-15__Aisle_CCW_Run_2::000007::forklift_006,0.178369,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,147662.0,1.0,0.27589675784111023,663.8553859489916,322.6159269141688,880.0,342.0,1,0,3.0,12.0,12.0,1.0,1.0,0.27589675784111023,147662.0,880.0,342.0,outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2/observation_output/observations_index.json
same_day:obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007_001,same_day,train,cluster_0001,1,barrier,barrier,obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007_001,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007,7,trk_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_001,2022-06-15__Aisle_CW_Run_1::000007::barrier_001,0.052221,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,16364.0,0.0,0.3859576880931854,278.5882424835004,463.22115619652897,155.0,116.0,0,1,4.0,32.0,32.0,0.0,1.0,0.3859576880931854,16364.0,155.0,116.0,outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1/observation_output/observations_index.json
same_day:obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007_002,same_day,train,cluster_0004,0,forklift,forklift,obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007_002,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007,7,trk_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_002,2022-06-15__Aisle_CW_Run_1::000007::forklift_002,0.145051,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,2819.0,1.0,0.5798607468605042,46.11564384533523,267.3100390209294,82.0,144.0,1,0,3.0,37.0,37.0,0.9459459459459459,0.9459459459459459,0.5798607468605042,2819.0,82.0,144.0,outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1/observation_output/observations_index.json
same_day:obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007_003,same_day,train,cluster_0002,1,barrier,barrier,obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007_003,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007,7,trk_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_003,2022-06-15__Aisle_CW_Run_1::000007::barrier_003,0.090561,raw,weak_cluster_selection_v5_nearest_label_geometry_join,1.0,1.0,39998.0,0.0,0.3319544196128845,1187.9721486074304,550.1512825641282,190.0,230.0,0,1,4.0,32.0,32.0,0.0,1.0,0.3319544196128845,39998.0,190.0,230.0,outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1/observation_output/observations_index.json
